"stimuli","lemma","n","percent"
"picture_this","plate",1,3.125
"picture_this","point",1,3.125
"picture_this","pointy",1,3.125
"picture_this","pole",1,3.125
"picture_this","popeye",1,3.125
"picture_this","porche",1,3.125
"picture_this","portrait",16,50
"picture_this","pose",1,3.125
"picture_this","possibility",1,3.125
"picture_this","pot",2,6.25
"picture_this","profile",1,3.125
"picture_this","prostrate",1,3.125
"picture_this","protection",1,3.125
"picture_this","purple",1,3.125
"picture_this","purse",1,3.125
"picture_this","races",2,6.25
"picture_this","rail",1,3.125
"picture_this","railing",1,3.125
"picture_this","rain",1,3.125
"picture_this","random",3,9.375
"picture_this","range",1,3.125
"picture_this","read",1,3.125
"picture_this","reality",1,3.125
"picture_this","reason",1,3.125
"picture_this","recognition",1,3.125
"picture_this","rectangle",1,3.125
"picture_this","rectangular",1,3.125
"picture_this","refrigerator",1,3.125
"picture_this","reindeer",1,3.125
"picture_this","reptile",1,3.125
"picture_this","rest",2,6.25
"picture_this","reverse",1,3.125
"picture_this","rhinocero",2,6.25
"picture_this","rhyme",1,3.125
"picture_this","right",2,6.25
"picture_this","ring",7,21.875
"picture_this","rob",1,3.125
"picture_this","robe",2,6.25
"picture_this","robot",2,6.25
"picture_this","rock",3,9.375
"picture_this","rocket",5,15.625
"picture_this","roman",1,3.125
"picture_this","roof",7,21.875
"picture_this","rope",3,9.375
"picture_this","run",2,6.25
"picture_this","salmon",1,3.125
"picture_this","scary",1,3.125
"picture_this","scene",10,31.25
"picture_this","scenery",1,3.125
"picture_this","schultz",1,3.125
"picture_this","scooby",1,3.125
"picture_this","screen",1,3.125
"picture_this","scuba",1,3.125
"picture_this","seam",1,3.125
"picture_this","seed",1,3.125
"picture_this","sense",2,6.25
"picture_this","set",1,3.125
"picture_this","seuss",1,3.125
"picture_this","shape",3,9.375
"picture_this","shield",3,9.375
"picture_this","ship",1,3.125
"picture_this","shirt",8,25
"picture_this","shoe",1,3.125
"picture_this","shopping",1,3.125
"picture_this","shoulder",7,21.875
"picture_this","shoulders",2,6.25
"picture_this","side",13,40.625
"picture_this","sideway",1,3.125
"picture_this","silhouette",2,6.25
"picture_this","size",2,6.25
"picture_this","skeleton",2,6.25
"picture_this","ski",1,3.125
"picture_this","skier",2,6.25
"picture_this","skin",2,6.25
"picture_this","skirt",4,12.5
"picture_this","slingshot",1,3.125
"picture_this","slip",1,3.125
"picture_this","slipping",1,3.125
"picture_this","smock",1,3.125
"picture_this","snapshot",1,3.125
"picture_this","snorkel",2,6.25
"picture_this","snow",1,3.125
"picture_this","snowball",6,18.75
"picture_this","soldier",4,12.5
"picture_this","somebody",3,9.375
"picture_this","someone",1,3.125
"picture_this","son",1,3.125
"picture_this","sort",8,25
"picture_this","spaceship",1,3.125
"picture_this","spare",5,15.625
"picture_this","spark",1,3.125
"picture_this","spear",1,3.125
"picture_this","sport",2,6.25
"picture_this","sporty",1,3.125
"picture_this","spotty",1,3.125
"picture_this","spout",1,3.125
"picture_this","spread",1,3.125
"picture_this","square",3,9.375
"picture_this","stack",2,6.25
"picture_this","staff",1,3.125
"picture_this","staircase",1,3.125
"picture_this","star",1,3.125
"picture_this","start",1,3.125
"picture_this","stepping",2,6.25
"picture_this","stick",2,6.25
"picture_this","stomach",3,9.375
"picture_this","stone",1,3.125
"picture_this","stoog",1,3.125
"picture_this","storm",1,3.125
"picture_this","story",2,6.25
"picture_this","stove",1,3.125
"picture_this","strange",1,3.125
"picture_this","string",1,3.125
"picture_this","stroller",1,3.125
"picture_this","structure",1,3.125
"picture_this","stuff",2,6.25
"picture_this","style",1,3.125
"picture_this","suit",9,28.125
"picture_this","suitcase",4,12.5
"picture_this","suits",1,3.125
"picture_this","sumo",15,46.875
"picture_this","sunglass",2,6.25
"picture_this","surface",1,3.125
"picture_this","sword",10,31.25
"picture_this","tail",2,6.25
"picture_this","tank",1,3.125
"picture_this","tannish",1,3.125
"picture_this","taste",1,3.125
"picture_this","tattoo",1,3.125
"picture_this","tear",1,3.125
"picture_this","teddy",1,3.125
"picture_this","thatch",2,6.25
"picture_this","the",1,3.125
"picture_this","theme",3,9.375
"picture_this","thief",1,3.125
"picture_this","thing",17,53.125
"picture_this","think",1,3.125
"picture_this","tie",1,3.125
"picture_this","tiger",1,3.125
"picture_this","tile",1,3.125
"picture_this","tiles",1,3.125
"picture_this","time",4,12.5
"picture_this","tire",3,9.375
"picture_this","ton",1,3.125
"picture_this","tongue",9,28.125
"picture_this","tooth",3,9.375
"picture_this","top",14,43.75
"picture_this","traffic",1,3.125
"picture_this","transportation",1,3.125
"picture_this","travel",5,15.625
"picture_this","travels",1,3.125
"picture_this","treat",1,3.125
"picture_this","tree",23,71.875
"picture_this","trick",1,3.125
"picture_this","trip",1,3.125
"picture_this","tritian",1,3.125
"picture_this","trunk",2,6.25
"picture_this","tunic",1,3.125
"picture_this","turban",1,3.125
"picture_this","twohead",1,3.125
"picture_this","type",6,18.75
"picture_this","uh",5,15.625
"picture_this","um",7,21.875
"picture_this","umbrella",9,28.125
"picture_this","umm",14,43.75
"picture_this","understatement",1,3.125
"picture_this","unicorn",1,3.125
"picture_this","uniform",1,3.125
"picture_this","variety",2,6.25
"picture_this","vendor",1,3.125
"picture_this","verbiage",1,3.125
"picture_this","viking",7,21.875
"picture_this","violin",2,6.25
"picture_this","visor",1,3.125
"picture_this","waddle",1,3.125
"picture_this","wagon",1,3.125
"picture_this","waist",1,3.125
"picture_this","wal",1,3.125
"picture_this","waldo",5,15.625
"picture_this","waldue",1,3.125
"picture_this","walk",1,3.125
"picture_this","walking",1,3.125
"picture_this","wall",2,6.25
"picture_this","warrior",1,3.125
"picture_this","wart",1,3.125
"picture_this","water",10,31.25
"picture_this","way",2,6.25
"picture_this","weight",1,3.125
"picture_this","wheel",7,21.875
"picture_this","wheelbarrow",3,9.375
"picture_this","where",1,3.125
"picture_this","white",1,3.125
"picture_this","wing",1,3.125
"picture_this","witch",4,12.5
"picture_this","wizard",3,9.375
"picture_this","wolf",2,6.25
"picture_this","woman",12,37.5
"picture_this","wood",4,12.5
"picture_this","word",1,3.125
"picture_this","world",2,6.25
"picture_this","wrestler",15,46.875
"picture_this","writing",1,3.125
"picture_this","xxx",1,3.125
"picture_this","yeah",1,3.125
"picture_this","yep",1,3.125
"picture_this","yes",2,6.25
"quest","1st",1,3.125
"quest","a",1,3.125
"quest","ability",2,6.25
"quest","abutment",1,3.125
"quest","acropolis",1,3.125
"quest","action",2,6.25
"quest","activity",1,3.125
"quest","adventur",1,3.125
"quest","adventure",5,15.625
"quest","afar",1,3.125
"quest","aft",1,3.125
"quest","afternoon",1,3.125
"quest","age",1,3.125
"quest","ago",1,3.125
"quest","ah",5,15.625
"quest","ahead",1,3.125
"quest","air",23,71.875
"quest","airboat",1,3.125
"quest","airborne",1,3.125
"quest","aircraft",4,12.5
"quest","airplane",1,3.125
"quest","airship",3,9.375
"quest","alarm",1,3.125
"quest","alp",1,3.125
"quest","alright",4,12.5
"quest","altar",1,3.125
"quest","amazement",1,3.125
"quest","ammunition",4,12.5
"quest","amphitheater",1,3.125
"quest","angel",5,15.625
"quest","angle",4,12.5
"quest","animal",9,28.125
"quest","apparatuse",1,3.125
"quest","appear",2,6.25
"quest","appearance",1,3.125
"quest","aqua",1,3.125
"quest","aqualung",1,3.125
"quest","aqueduct",6,18.75
"quest","arab",1,3.125
"quest","arc",2,6.25
"quest","arch",5,15.625
"quest","archaic",1,3.125
"quest","architecture",2,6.25
"quest","archway",13,40.625
"quest","area",14,43.75
"quest","ark",1,3.125
"quest","arm",9,28.125
"quest","armor",7,21.875
"quest","armour",1,3.125
"quest","army",2,6.25
"quest","arrangement",1,3.125
"quest","arrow",1,3.125
"quest","art",1,3.125
"quest","artwork",1,3.125
"quest","aspect",1,3.125
"quest","assistance",1,3.125
"quest","assortment",1,3.125
"quest","atlantis",2,6.25
"quest","attachment",1,3.125
"quest","attack",1,3.125
"quest","audience",1,3.125
"quest","autumn",1,3.125
"quest","aztec",4,12.5
"quest","aztechie",1,3.125
"quest","back",13,40.625
"quest","background",17,53.125
"quest","backward",1,3.125
"quest","backwards",1,3.125
"quest","bag",1,3.125
"quest","baggy",1,3.125
"quest","balancing",1,3.125
"quest","ball",4,12.5
"quest","balloon",11,34.375
"quest","balloond",1,3.125
"quest","band",6,18.75
"quest","bandelier",2,6.25
"quest","bandolier",2,6.25
"quest","banner",1,3.125
"quest","bar",1,3.125
"quest","barge",1,3.125
"quest","base",6,18.75
"quest","baseball",1,3.125
"quest","basket",2,6.25
"quest","battle",1,3.125
"quest","bay",5,15.625
"quest","beach",4,12.5
"quest","beacon",2,6.25
"quest","beanies",1,3.125
"quest","beard",9,28.125
"quest","beast",1,3.125
"quest","beauty",1,3.125
"quest","bed",2,6.25
"quest","beehive",1,3.125
"quest","beforehand",1,3.125
"quest","beginning",3,9.375
"quest","behind",2,6.25
"quest","beige",1,3.125
"quest","being",1,3.125
"quest","bell",1,3.125
"quest","belt",16,50
"quest","bench",20,62.5
"quest","benche",1,3.125
"quest","bicycle",17,53.125
"quest","bike",9,28.125
"quest","bird",28,87.5
"quest","birdbath",1,3.125
"quest","birdcage",1,3.125
"quest","bit",8,25
"quest","bizantine",1,3.125
"quest","blade",1,3.125
"quest","blades",1,3.125
"quest","blanket",4,12.5
"quest","blast",1,3.125
"quest","blimp",8,25
"quest","blimps",1,3.125
"quest","blimpse",1,3.125
"quest","bluegreen",1,3.125
"quest","board",3,9.375
"quest","boarding",1,3.125
"quest","boat",28,87.5
"quest","boats",1,3.125
"quest","body",5,15.625
"quest","bone",1,3.125
"quest","book",5,15.625
"quest","boom",1,3.125
"quest","bottom",8,25
"quest","boundary",1,3.125
"quest","bow",1,3.125
"quest","box",10,31.25
"quest","boy",29,90.625
"quest","bravery",1,3.125
"quest","breathing",2,6.25
"quest","bridge",29,90.625
"quest","bring",1,3.125
"quest","brown",2,6.25
"quest","bubble",1,3.125
"quest","buddha",10,31.25
"quest","buddhist",7,21.875
"quest","build",1,3.125
"quest","building",21,65.625
"quest","bullet",4,12.5
"quest","bump",1,3.125
"quest","bumping",1,3.125
"quest","bunch",9,28.125
"quest","burst",2,6.25
"quest","butterfly",1,3.125
"quest","cage",16,50
"quest","cake",1,3.125
"quest","canal",2,6.25
"quest","candle",1,3.125
"quest","candy",1,3.125
"quest","canoe",2,6.25
"quest","canopy",7,21.875
"quest","canva",1,3.125
"quest","captain",1,3.125
"quest","captive",1,3.125
"quest","captivity",1,3.125
"quest","captor",1,3.125
"quest","car",1,3.125
"quest","card",1,3.125
"quest","care",1,3.125
"quest","carriage",1,3.125
"quest","carrier",1,3.125
"quest","cart",1,3.125
"quest","cartridge",1,3.125
"quest","carving",3,9.375
"quest","castellation",1,3.125
"quest","castle",25,78.125
"quest","cat",1,3.125
"quest","catch",1,3.125
"quest","caterpillar",1,3.125
"quest","cause",1,3.125
"quest","cave",6,18.75
"quest","ceiling",1,3.125
"quest","celebrate",1,3.125
"quest","celebration",1,3.125
"quest","celebratory",1,3.125
"quest","cement",1,3.125
"quest","center",10,31.25
"quest","centre",1,3.125
"quest","centurion",1,3.125
"quest","ceramic",1,3.125
"quest","chain",1,3.125
"quest","chalk",3,9.375
"quest","chamber",1,3.125
"quest","change",1,3.125
"quest","chaos",1,3.125
"quest","character",5,15.625
"quest","charge",1,3.125
"quest","chase",1,3.125
"quest","cheat",1,3.125
"quest","chest",2,6.25
"quest","child",18,56.25
"quest","church",1,3.125
"quest","circle",23,71.875
"quest","circling",1,3.125
"quest","circular",2,6.25
"quest","citadel",1,3.125
"quest","city",26,81.25
"quest","cityscape",5,15.625
"quest","civilization",1,3.125
"quest","claw",2,6.25
"quest","cliff",9,28.125
"quest","cliffside",1,3.125
"quest","cloak",3,9.375
"quest","clock",4,12.5
"quest","clockwise",1,3.125
"quest","close",8,25
"quest","closeup",1,3.125
"quest","closis",2,6.25
"quest","clothing",3,9.375
"quest","cloud",4,12.5
"quest","cloudier",1,3.125
"quest","clouds",3,9.375
"quest","clue",2,6.25
"quest","clutch",1,3.125
"quest","coliseum",1,3.125
"quest","collection",1,3.125
"quest","color",24,75
"quest","colored",2,6.25
"quest","coloring",2,6.25
"quest","colosseum",3,9.375
"quest","colour",1,3.125
"quest","column",9,28.125
"quest","compartment",1,3.125
"quest","concern",1,3.125
"quest","concrete",1,3.125
"quest","concussion",1,3.125
"quest","cone",1,3.125
"quest","confetti",1,3.125
"quest","conifer",1,3.125
"quest","connect",2,6.25
"quest","construction",2,6.25
"quest","container",1,3.125
"quest","continuation",4,12.5
"quest","contraption",1,3.125
"quest","control",1,3.125
"quest","copyright",1,3.125
"quest","coral",2,6.25
"quest","corner",4,12.5
"quest","corruption",1,3.125
"quest","costume",2,6.25
"quest","country",1,3.125
"quest","couple",8,25
"quest","coupler",1,3.125
"quest","cove",1,3.125
"quest","cover",4,12.5
"quest","covering",1,3.125
"quest","craft",2,6.25
"quest","crash",1,3.125
"quest","crayon",17,53.125
"quest","creature",12,37.5
"quest","crest",1,3.125
"quest","crew",1,3.125
"quest","cross",4,12.5
"quest","crown",29,90.625
"quest","culture",1,3.125
"quest","cupola",1,3.125
"quest","curler",1,3.125
"quest","curvy",1,3.125
"quest","cylinder",2,6.25
"quest","cylinders",1,3.125
"quest","dagger",1,3.125
"quest","dancing",1,3.125
"quest","darcy",6,18.75
"quest","dark",1,3.125
"quest","day",3,9.375
"quest","daylight",1,3.125
"quest","dealer",1,3.125
"quest","death",1,3.125
"quest","deck",1,3.125
"quest","dedication",1,3.125
"quest","defeat",1,3.125
"quest","defiance",1,3.125
"quest","degree",1,3.125
"quest","depart",1,3.125
"quest","descmend",1,3.125
"quest","desert",2,6.25
"quest","design",2,6.25
"quest","destination",4,12.5
"quest","detail",3,9.375
"quest","device",2,6.25
"quest","diagram",3,9.375
"quest","diive",8,25
"quest","dinner",1,3.125
"quest","dinosaur",1,3.125
"quest","direction",1,3.125
"quest","dirigible",3,9.375
"quest","dirt",3,9.375
"quest","disruption",1,3.125
"quest","distance",13,40.625
"quest","distress",1,3.125
"quest","dive",1,3.125
"quest","diver",2,6.25
"quest","diving",6,18.75
"quest","do",1,3.125
"quest","dome",4,12.5
"quest","door",29,90.625
"quest","doorway",17,53.125
"quest","dot",1,3.125
"quest","double",1,3.125
"quest","dovan",1,3.125
"quest","dove",2,6.25
"quest","dozen",1,3.125
"quest","dragon",3,9.375
"quest","dragonfly",22,68.75
"quest","dragoninitely",4,12.5
"quest","dragons",1,3.125
"quest","draw",16,50
"quest","drawbridge",2,6.25
"quest","drawing",6,18.75
"quest","drawn",2,6.25
"quest","drawstring",1,3.125
"quest","dress",1,3.125
"quest","drew",3,9.375
"quest","drive",1,3.125
"quest","driver",1,3.125
"quest","drop",2,6.25
"quest","drum",1,3.125
"quest","dude",1,3.125
"quest","dumbledore",1,3.125
"quest","dust",1,3.125
"quest","dwelling",1,3.125
"quest","dyad",1,3.125
"quest","dynamite",1,3.125
"quest","earth",1,3.125
"quest","edge",7,21.875
"quest","effect",1,3.125
"quest","egg",1,3.125
"quest","egypt",1,3.125
"quest","elbow",1,3.125
"quest","elephant",8,25
"quest","ellipse",1,3.125
"quest","emperor",1,3.125
"quest","empire",1,3.125
"quest","end",15,46.875
"quest","enemy",1,3.125
"quest","energy",1,3.125
"quest","entertainment",1,3.125
"quest","entourage",1,3.125
"quest","entrance",9,28.125
"quest","entranceway",1,3.125
"quest","entry",2,6.25
"quest","entryway",1,3.125
"quest","equipment",4,12.5
"quest","escape",5,15.625
"quest","escapist",1,3.125
"quest","event",1,3.125
"quest","evidence",1,3.125
"quest","excitement",1,3.125
"quest","extend",1,3.125
"quest","exultation",1,3.125
"quest","eye",8,25
"quest","faberge",1,3.125
"quest","face",7,21.875
"quest","fact",1,3.125
"quest","fall",4,12.5
"quest","fan",5,15.625
"quest","fantasy",3,9.375
"quest","fate",1,3.125
"quest","façade",1,3.125
"quest","feather",4,12.5
"quest","fellow",1,3.125
"quest","fells",1,3.125
"quest","fence",1,3.125
"quest","fighter",1,3.125
"quest","figure",6,18.75
"quest","figurine",1,3.125
"quest","fin",1,3.125
"quest","finger",8,25
"quest","fins",4,12.5
"quest","fire",19,59.375
"quest","fish",17,53.125
"quest","fishy",1,3.125
"quest","fist",6,18.75
"quest","flag",1,3.125
"quest","flail",1,3.125
"quest","flame",4,12.5
"quest","flapper",1,3.125
"quest","flash",1,3.125
"quest","flashlight",1,3.125
"quest","flee",1,3.125
"quest","flew",1,3.125
"quest","flight",3,9.375
"quest","flip",1,3.125
"quest","flipper",19,59.375
"quest","floor",4,12.5
"quest","flower",7,21.875
"quest","flowers",2,6.25
"quest","fly",2,6.25
"quest","flying",1,3.125
"quest","foot",12,37.5
"quest","footbridge",2,6.25
"quest","force",3,9.375
"quest","forcefulness",1,3.125
"quest","foreground",5,15.625
"quest","forest",8,25
"quest","form",1,3.125
"quest","formation",2,6.25
"quest","fountain",4,12.5
"quest","fragile",1,3.125
"quest","frame",2,6.25
"quest","fridge",1,3.125
"quest","front",14,43.75
"quest","garbage",3,9.375
"quest","garment",1,3.125
"quest","gas",1,3.125
"quest","gaslamp",1,3.125
"quest","gate",2,6.25
"quest","gateway",1,3.125
"quest","gazelle",1,3.125
"quest","gear",12,37.5
"quest","gendarme",1,3.125
"quest","gentleman",1,3.125
"quest","gerbil",1,3.125
"quest","gesture",3,9.375
"quest","get",3,9.375
"quest","getaway",1,3.125
"quest","giant",4,12.5
"quest","girl",23,71.875
"quest","gladiator",1,3.125
"quest","glow",3,9.375
"quest","go",2,6.25
"quest","god",3,9.375
"quest","gold",9,28.125
"quest","golden",1,3.125
"quest","gondola",5,15.625
"quest","gondolier",1,3.125
"quest","good",1,3.125
"quest","goodbye",13,40.625
"quest","goodness",1,3.125
"quest","gosh",1,3.125
"quest","gouge",1,3.125
"quest","graffito",1,3.125
"quest","gran",1,3.125
"quest","grasp",3,9.375
"quest","grasping",1,3.125
"quest","grass",4,12.5
"quest","grasshopper",1,3.125
"quest","grassy",1,3.125
"quest","gratitude",1,3.125
"quest","gray",3,9.375
"quest","greek",2,6.25
"quest","green",5,15.625
"quest","greenery",2,6.25
"quest","grey",1,3.125
"quest","grip",1,3.125
"quest","ground",17,53.125
"quest","group",2,6.25
"quest","grove",1,3.125
"quest","guard",19,59.375
"quest","guardian",1,3.125
"quest","guarding",1,3.125
"quest","guess",2,6.25
"quest","guide",2,6.25
"quest","gun",2,6.25
"quest","guy",7,21.875
"quest","hair",6,18.75
"quest","hall",3,9.375
"quest","hand",23,71.875
"quest","handle",2,6.25
"quest","harm",1,3.125
"quest","hat",6,18.75
"quest","hatch",1,3.125
"quest","have",3,9.375
"quest","head",19,59.375
"quest","headgear",1,3.125
"quest","heading",1,3.125
"quest","headland",1,3.125
"quest","heck",1,3.125
"quest","helium",2,6.25
"quest","helmet",15,46.875
"quest","help",4,12.5
"quest","herme",1,3.125
"quest","hide",1,3.125
"quest","hieroglyphic",1,3.125
"quest","hill",4,12.5
"quest","hillside",1,3.125
"quest","himalaya",1,3.125
"quest","hind",1,3.125
"quest","hmm",3,9.375
"quest","hold",16,50
"quest","holder",2,6.25
"quest","holding",2,6.25
"quest","holster",1,3.125
"quest","horizon",1,3.125
"quest","horse",2,6.25
"quest","hostage",2,6.25
"quest","house",4,12.5
"quest","hover",1,3.125
"quest","hovering",1,3.125
"quest","how",1,3.125
"quest","howda",1,3.125
"quest","hump",1,3.125
"quest","hurry",1,3.125
"quest","hydrogen",1,3.125
"quest","ice",1,3.125
"quest","idea",2,6.25
"quest","illumination",2,6.25
"quest","image",5,15.625
"quest","importance",1,3.125
"quest","impression",1,3.125
"quest","in",1,3.125
"quest","indion",1,3.125
"quest","individual",1,3.125
"quest","information",2,6.25
"quest","inhabitant",1,3.125
"quest","inland",1,3.125
"quest","inscription",1,3.125
"quest","insect",2,6.25
"quest","inset",1,3.125
"quest","inside",2,6.25
"quest","instance",1,3.125
"quest","instead",1,3.125
"quest","instruction",1,3.125
"quest","instrument",3,9.375
"quest","intent",2,6.25
"quest","into",1,3.125
"quest","island",19,59.375
"quest","item",3,9.375
"quest","jailer",1,3.125
"quest","jet",1,3.125
"quest","journey",1,3.125
"quest","joy",2,6.25
"quest","jungle",9,28.125
"quest","k",1,3.125
"quest","key",28,87.5
"quest","kid",17,53.125
"quest","kind",24,75
"quest","kinds",1,3.125
"quest","king",26,81.25
"quest","kingdom",4,12.5
"quest","knee",1,3.125
"quest","knight",2,6.25
"quest","knights",1,3.125
"quest","knock",1,3.125
"quest","know",1,3.125
"quest","labyrinth",1,3.125
"quest","lagoon",1,3.125
"quest","lake",1,3.125
"quest","lamp",7,21.875
"quest","lamppost",3,9.375
"quest","lamps",1,3.125
"quest","land",16,50
"quest","landing",2,6.25
"quest","lands",1,3.125
"quest","landscape",1,3.125
"quest","lantern",10,31.25
"quest","larger",1,3.125
"quest","layer",2,6.25
"quest","layout",1,3.125
"quest","lead",1,3.125
"quest","leader",4,12.5
"quest","leave",4,12.5
"quest","ledge",2,6.25
"quest","left",11,34.375
"quest","leg",8,25
"quest","level",2,6.25
"quest","lid",2,6.25
"quest","life",6,18.75
"quest","light",26,81.25
"quest","lighthouse",4,12.5
"quest","lighting",1,3.125
"quest","line",6,18.75
"quest","lion",2,6.25
"quest","lip",4,12.5
"quest","lit",3,9.375
"quest","little",2,6.25
"quest","lo",1,3.125
"quest","location",3,9.375
"quest","look",6,18.75
"quest","lot",19,59.375
"quest","lung",1,3.125
"quest","luxuriant",1,3.125
"quest","machine",8,25
"quest","machines",1,3.125
"quest","machu",1,3.125
"quest","madeup",1,3.125
"quest","magic",12,37.5
"quest","magician",1,3.125
"quest","maid",1,3.125
"quest","maintenance",1,3.125
"quest","make",1,3.125
"quest","making",1,3.125
"quest","man",20,62.5
"quest","management",1,3.125
"quest","mandible",1,3.125
"quest","map",28,87.5
"quest","marker",7,21.875
"quest","maroon",1,3.125
"quest","mask",4,12.5
"quest","mass",1,3.125
"quest","mat",1,3.125
"quest","match",1,3.125
"quest","material",1,3.125
"quest","mausoleum",1,3.125
"quest","mayan",4,12.5
"quest","maybe",1,3.125
"quest","maze",1,3.125
"quest","meal",1,3.125
"quest","means",1,3.125
"quest","meanwhile",1,3.125
"quest","medieval",1,3.125
"quest","memorial",1,3.125
"quest","mercury",2,6.25
"quest","mermaid",9,28.125
"quest","message",1,3.125
"quest","metal",3,9.375
"quest","mexico",1,3.125
"quest","middle",10,31.25
"quest","midst",2,6.25
"quest","military",1,3.125
"quest","minion",1,3.125
"quest","minute",2,6.25
"quest","mission",1,3.125
"quest","mix",1,3.125
"quest","moat",13,40.625
"quest","monotone",1,3.125
"quest","monster",2,6.25
"quest","month",1,3.125
"quest","monument",2,6.25
"quest","mosquito",2,6.25
"quest","motion",1,3.125
"quest","mountain",26,81.25
"quest","mountaind",2,6.25
"quest","mountains",3,9.375
"quest","mountainside",1,3.125
"quest","mouth",3,9.375
"quest","move",1,3.125
"quest","music",1,3.125
"quest","musician",1,3.125
"quest","mustache",1,3.125
"quest","name",1,3.125
"quest","nice",1,3.125
"quest","nick",2,6.25
"quest","nitza",1,3.125
"quest","no",1,3.125
"quest","number",4,12.5
"quest","object",4,12.5
"quest","ocean",5,15.625
"quest","octopus",21,65.625
"quest","octopuse",1,3.125
"quest","offering",1,3.125
"quest","oh",3,9.375
"quest","ohh",5,15.625
"quest","ok",2,6.25
"quest","on",2,6.25
"quest","one",23,71.875
"quest","oops",1,3.125
"quest","open",4,12.5
"quest","opening",1,3.125
"quest","opportunity",1,3.125
"quest","opposite",1,3.125
"quest","orange",13,40.625
"quest","order",3,9.375
"quest","original",2,6.25
"quest","other",2,6.25
"quest","out",1,3.125
"quest","outfit",4,12.5
"quest","outline",3,9.375
"quest","outside",1,3.125
"quest","overhead",1,3.125
"quest","overpass",2,6.25
"quest","overview",1,3.125
"quest","oxygan",1,3.125
"quest","oyster",1,3.125
"quest","pad",1,3.125
"quest","paddle",10,31.25
"quest","page",15,46.875
"quest","pagoday",1,3.125
"quest","pair",3,9.375
"quest","palace",4,12.5
"quest","palm",24,75
"quest","pantheon",2,6.25
"quest","pants",1,3.125
"quest","paper",20,62.5
"quest","parade",9,28.125
"quest","parchment",1,3.125
"quest","park",24,75
"quest","part",16,50
"quest","parthenon",5,15.625
"quest","participant",1,3.125
"quest","pass",1,3.125
"quest","passage",1,3.125
"quest","passageway",1,3.125
"quest","passenger",1,3.125
"quest","path",7,21.875
"quest","pathway",3,9.375
"quest","pavilion",1,3.125
"quest","peace",2,6.25
"quest","peak",4,12.5
"quest","pearl",2,6.25
"quest","pedal",1,3.125
"quest","pedestal",4,12.5
"quest","pedestrian",1,3.125
"quest","pen",4,12.5
"quest","pencil",2,6.25
"quest","pencils",1,3.125
"quest","pend",1,3.125
"quest","peninsula",1,3.125
"quest","peninsulas",1,3.125
"quest","pens",2,6.25
"quest","people",25,78.125
"quest","person",12,37.5
"quest","persons",1,3.125
"quest","perspective",1,3.125
"quest","phase",1,3.125
"quest","phoenix",1,3.125
"quest","photo",2,6.25
"quest","picchu",1,3.125
"quest","pick",4,12.5
"quest","picture",20,62.5
"quest","piece",17,53.125
"quest","pillar",1,3.125
"quest","pillars",5,15.625
"quest","pin",1,3.125
"quest","pipe",1,3.125
"quest","pitch",1,3.125
"quest","pitchfork",1,3.125
"quest","place",16,50
"quest","plague",1,3.125
"quest","plane",6,18.75
"quest","plank",3,9.375
"quest","plant",4,12.5
"quest","platform",1,3.125
"quest","plume",1,3.125
"quest","pocket",1,3.125
"quest","point",13,40.625
"quest","pointy",3,9.375
"quest","pole",3,9.375
"quest","poleman",1,3.125
"quest","pond",1,3.125
"quest","pool",1,3.125
"quest","pop",1,3.125
"quest","popsicle",1,3.125
"quest","porch",1,3.125
"quest","port",1,3.125
"quest","pose",2,6.25
"quest","position",4,12.5
"quest","post",4,12.5
"quest","pouch",1,3.125
"quest","power",5,15.625
"quest","prayer",1,3.125
"quest","predicament",2,6.25
"quest","pressure",1,3.125
"quest","priest",1,3.125
"quest","prince",1,3.125
"quest","prison",1,3.125
"quest","prisoner",3,9.375
"quest","problem",1,3.125
"quest","proceed",1,3.125
"quest","procession",1,3.125
"quest","promontory",1,3.125
"quest","propeller",3,9.375
"quest","prow",1,3.125
"quest","puddle",2,6.25
"quest","pull",2,6.25
"quest","purple",23,71.875
"quest","purplish",1,3.125
"quest","purpose",1,3.125
"quest","pursuer",1,3.125
"quest","pursuit",4,12.5
"quest","pyramid",13,40.625
"quest","pyramids",3,9.375
"quest","pyramidy",1,3.125
"quest","queen",1,3.125
"quest","raft",1,3.125
"quest","raggedy",1,3.125
"quest","rain",19,59.375
"quest","rainbow",29,90.625
"quest","raindrop",2,6.25
"quest","raining",2,6.25
"quest","rains",1,3.125
"quest","rainy",2,6.25
"quest","ramp",1,3.125
"quest","rampart",2,6.25
"quest","range",5,15.625
"quest","ray",1,3.125
"quest","reach",7,21.875
"quest","reaction",2,6.25
"quest","receptacle",1,3.125
"quest","rectangle",3,9.375
"quest","red",1,3.125
"quest","reflection",5,15.625
"quest","refuge",1,3.125
"quest","remains",1,3.125
"quest","rest",3,9.375
"quest","return",1,3.125
"quest","rhino",5,15.625
"quest","rhinocero",26,81.25
"quest","ribbon",1,3.125
"quest","rickety",3,9.375
"quest","ride",6,18.75
"quest","riding",1,3.125
"quest","rigging",1,3.125
"quest","right",10,31.25
"quest","ring",6,18.75
"quest","rise",1,3.125
"quest","river",10,31.25
"quest","road",5,15.625
"quest","roads",1,3.125
"quest","rob",4,12.5
"quest","robe",3,9.375
"quest","rock",25,78.125
"quest","role",1,3.125
"quest","roman",4,12.5
"quest","roof",9,28.125
"quest","rooftop",1,3.125
"quest","room",3,9.375
